ts,agent_id,cvip,cvip_x,cvip_y,cvip_z
17798,0,500.4911885387494,198.76744079589844,-95.83265686035156,-499.8193664550781
17799,0,5.595579574090421,195.56744384765625,-90.83265686035156,0.09999999403953552
17800,0,5.592365059106882,195.56744384765625,-90.83265686035156,0.09540698677301407
17801,0,5.589577830706274,195.56744384765625,-90.83265686035156,0.08469131588935852
17802,0,5.587154487252182,195.56744384765625,-90.83265686035156,0.0693112164735794
17803,0,5.58490284657624,195.56744384765625,-90.83265686035156,0.05613723769783974
17804,0,5.583078219951395,195.56744384765625,-90.83265686035156,0.04550548270344734
17805,0,5.582027767701456,195.56744384765625,-90.83265686035156,0.03692970052361488
17806,0,5.581839537785531,195.56744384765625,-90.83265686035156,0.030015792697668076
17807,0,5.581937002716514,195.56744384765625,-90.83265686035156,0.024444427341222763
17808,0,5.582054312131681,195.56744384765625,-90.83265686035156,0.01995697058737278
17809,0,5.582115992201545,195.56744384765625,-90.83265686035156,0.01634414680302143
17810,0,5.582104629980321,195.56744384765625,-90.83265686035156,0.013436851091682911
17811,0,5.582061392693935,195.56744384765625,-90.83265686035156,0.011098288930952549
17812,0,5.58203731373542,195.56744384765625,-90.83265686035156,0.009217948652803898
17813,0,5.581991710267062,195.56744384765625,-90.83265686035156,0.007706718053668737
17814,0,5.581948395724954,195.56744384765625,-90.83265686035156,0.00649261474609375
17815,0,5.581915910632607,195.56744384765625,-90.83265686035156,0.0055175782181322575
17816,0,5.581894103986878,195.56744384765625,-90.83265686035156,0.004734840244054794
17817,0,5.581857788633585,195.56744384765625,-90.83265686035156,0.004106712061911821
17818,0,5.581852601613148,195.56744384765625,-90.83265686035156,0.003602867014706135
17819,0,5.581852851883691,195.56744384765625,-90.83265686035156,0.003198814345523715
17820,0,5.581844342228537,195.56744384765625,-90.83265686035156,0.002874908270314336
17821,0,5.581850665159098,195.56744384765625,-90.83265686035156,0.0026153563521802425
17822,0,5.581858257548936,195.56744384765625,-90.83265686035156,0.00240745535120368
17823,0,5.5818513325650745,195.56744384765625,-90.83265686035156,0.0022409819066524506
17824,0,5.5818593685408135,195.56744384765625,-90.83265686035156,0.0021076963748782873
17825,0,5.581867010774956,195.56744384765625,-90.83265686035156,0.0020010375883430243
17826,0,5.581874055145872,195.56744384765625,-90.83265686035156,0.0019157028291374445
17827,0,5.581874153846434,195.56744384765625,-90.83265686035156,0.0018474578391760588
17828,0,5.581879768039407,195.56744384765625,-90.83265686035156,0.00179290771484375
17829,0,5.58188466719281,195.56744384765625,-90.83265686035156,0.0017492675688117743
17830,0,5.581888894137341,195.56744384765625,-90.83265686035156,0.0017144393641501665
17831,0,5.581892508051992,195.56744384765625,-90.83265686035156,0.0016865539364516735
17832,0,5.581895574108779,195.56744384765625,-90.83265686035156,0.0016643141862004995
17833,0,5.581898159364009,195.56744384765625,-90.83265686035156,0.0016465758671984076
17834,0,5.581900327548116,195.56744384765625,-90.83265686035156,0.001632423372939229
17835,0,5.58190213779374,195.56744384765625,-90.83265686035156,0.0016210937174037099
17836,0,5.581903642873353,195.56744384765625,-90.83265686035156,0.0016120909713208675
17837,0,5.581904890803503,195.56744384765625,-90.83265686035156,0.0016048812540248036
17838,0,5.581905921432526,195.56744384765625,-90.83265686035156,0.0015991592081263661
17839,0,5.581906771538084,195.56744384765625,-90.83265686035156,0.0015946197090670466
17840,0,5.581907470548025,195.56744384765625,-90.83265686035156,0.0015909957000985742
17841,0,5.581908044248746,195.56744384765625,-90.83265686035156,0.001588096609339118
17842,0,5.581908514650709,195.56744384765625,-90.83265686035156,0.0015857695834711194
17843,0,5.581908899371498,195.56744384765625,-90.83265686035156,0.0015839386032894254
17844,0,5.58190921353338,195.56744384765625,-90.83265686035156,0.0015824889997020364
17845,0,5.581903223963587,195.56744384765625,-90.83265686035156,0.0015813064528629184
17846,0,5.581903253161689,195.56744384765625,-90.83265686035156,0.0015813064528629184
17847,0,5.58190332924344,195.56744384765625,-90.83265686035156,0.0015813064528629184
17848,0,5.581903418883516,195.56744384765625,-90.83265686035156,0.0015813064528629184
17849,0,5.581903513363108,195.56744384765625,-90.83265686035156,0.0015813064528629184
17850,0,5.581903606356219,195.56744384765625,-90.83265686035156,0.0015813064528629184
17851,0,5.581903694809628,195.56744384765625,-90.83265686035156,0.0015813064528629184
