ts,agent_id,x,y,z,v
2291130,0,192.36241149902344,-86.26268005371094,0.5393258333206177,0.0
2291131,0,192.36241149902344,-86.26268005371094,0.4919061064720154,0.0
2291132,0,192.36241149902344,-86.26268005371094,0.4383743107318878,0.0
2291133,0,192.36241149902344,-86.26268005371094,0.3787320554256439,0.0
2291134,0,192.36241149902344,-86.26268005371094,0.31298086047172546,0.0
2291135,0,192.36241149902344,-86.26268005371094,0.24112220108509064,0.0
2291136,0,192.36241149902344,-86.26268005371094,0.16315768659114838,0.0
2291137,0,192.36241149902344,-86.26268005371094,0.08290393650531769,0.0
2291138,0,192.36241149902344,-86.26268005371094,0.026514854282140732,3.644568509625202e-08
2291139,0,192.36241149902344,-86.26268005371094,-0.008726844564080238,8.500436028822147e-08
2291140,0,192.36241149902344,-86.26268005371094,-0.029134521260857582,4.065808264299769e-08
2291141,0,192.36241149902344,-86.26268005371094,-0.03932075574994087,8.344763072974168e-08
2291142,0,192.36241149902344,-86.26268005371094,-0.04107673466205597,0.0002859629865667221
2291143,0,192.36244201660156,-86.26265716552734,-0.03865554556250572,0.001159211543938508
2291144,0,192.36241149902344,-86.26264190673828,-0.03404334932565689,0.0004834767926101497
2291145,0,192.36241149902344,-86.26263427734375,-0.028247259557247162,0.0001337470321339646
2291146,0,192.36241149902344,-86.26263427734375,-0.02195255272090435,4.4841529537806575e-05
2291147,0,192.36241149902344,-86.26263427734375,-0.015612220391631126,0.00012747094624245247
2291148,0,192.36241149902344,-86.26263427734375,-0.009513778612017632,0.00016174530454726618
2291149,0,192.36244201660156,-86.26264190673828,-0.003827972337603569,0.0001696802580094158
2291150,0,192.36244201660156,-86.26264190673828,0.0013550185831263661,0.0001644549138909841
2291151,0,192.36244201660156,-86.26264190673828,0.006000022869557142,0.0001527839194107418
2291152,0,192.36244201660156,-86.26265716552734,0.01010768860578537,0.00013924395517028932
2291153,0,192.36244201660156,-86.26265716552734,0.013701400719583035,0.00012434107015961836
2291154,0,192.36244201660156,-86.26265716552734,0.016817854717373848,0.00011046845405124375
2291155,0,192.36245727539062,-86.26266479492188,0.01950054056942463,9.758374974986863e-05
2291156,0,192.36245727539062,-86.26266479492188,0.021795349195599556,8.597217867696383e-05
2291157,0,192.36245727539062,-86.26266479492188,0.023747749626636505,7.521009164440588e-05
2291158,0,192.36245727539062,-86.26266479492188,0.02540103904902935,6.57593714511773e-05
2291159,0,192.36245727539062,-86.2626724243164,0.026795310899615288,5.7273943054779394e-05
2291160,0,192.36245727539062,-86.2626724243164,0.02796676568686962,5.00776536949268e-05
2291161,0,192.36245727539062,-86.2626724243164,0.028947867453098297,4.347123002703546e-05
2291162,0,192.36245727539062,-86.2626724243164,0.0297671128064394,3.8529343555237905e-05
2291163,0,192.36245727539062,-86.2626724243164,0.030449332669377327,3.342010787435786e-05
2291164,0,192.36245727539062,-86.2626724243164,0.03101608157157898,2.9144653950995112e-05
2291165,0,192.36245727539062,-86.2626724243164,0.03148593753576279,2.542013794675209e-05
2291166,0,192.36245727539062,-86.2626724243164,0.03187461942434311,2.2096493714809114e-05
2291167,0,192.36245727539062,-86.2626724243164,0.03219558671116829,1.8537229739476086e-05
2291168,0,192.36245727539062,-86.2626724243164,0.03246017545461655,1.6387272128292035e-05
2291169,0,192.36245727539062,-86.2626724243164,0.03267795592546463,1.4039573346281006e-05
2291170,0,192.36245727539062,-86.2626724243164,0.032856862992048264,1.231691965930814e-05
2291171,0,192.36245727539062,-86.2626724243164,0.033003728836774826,1.0656418004295019e-05
2291172,0,192.36245727539062,-86.2626724243164,0.033124085515737534,9.339922686046506e-06
2291173,0,192.36245727539062,-86.2626724243164,0.033222541213035583,8.27934549492565e-06
2291174,0,192.36245727539062,-86.2626724243164,0.03330310806632042,6.885989122556649e-06
2291175,0,192.36245727539062,-86.2626724243164,0.033368948847055435,5.851957853193455e-06
2291176,0,192.36245727539062,-86.2626724243164,0.03342258557677269,5.358810748744865e-06
2291177,0,192.36245727539062,-86.26268005371094,0.033466413617134094,4.8762593169739825e-06
2291178,0,192.36245727539062,-86.26268005371094,0.0334714874625206,4.072565849430028e-07
2291179,0,192.36245727539062,-86.26268005371094,0.03348476439714432,3.248403546465727e-07
2291180,0,192.36245727539062,-86.26268005371094,0.03350048139691353,3.796882243271316e-07
2291181,0,192.36245727539062,-86.26268005371094,0.033516958355903625,4.1184532550125637e-07
2291182,0,192.36245727539062,-86.26268005371094,0.033533286303281784,4.4505726414829045e-07
2291183,0,192.36245727539062,-86.26268005371094,0.03354877233505249,3.604557043902278e-07
2291184,0,192.36245727539062,-86.26268005371094,0.0335630401968956,2.514176574870314e-07
2291185,0,192.36245727539062,-86.26268005371094,0.033575933426618576,2.9672222011282503e-07
2291186,0,192.36245727539062,-86.26268005371094,0.0335874930024147,2.346463307116593e-07
2291187,0,192.36245727539062,-86.26268005371094,0.0335976779460907,2.1820798546684066e-07
2291188,0,192.36245727539062,-86.26268005371094,0.033606529235839844,1.6099069161225898e-07
2291189,0,192.36245727539062,-86.26268005371094,0.033614158630371094,1.5026129791436848e-07
2291190,0,192.36245727539062,-86.26268005371094,0.033620718866586685,1.4625051953697893e-07
2291191,0,192.36245727539062,-86.26268005371094,0.03362636640667915,1.0411838994063856e-07
2291192,0,192.36245727539062,-86.26268005371094,0.03363117203116417,8.132474011903259e-08
2291193,0,192.36245727539062,-86.26268005371094,0.033635176718235016,1.7975640233468912e-07
2291194,0,192.36245727539062,-86.26268005371094,0.03363853320479393,6.99690652109325e-08
2291195,0,192.36245727539062,-86.26268005371094,0.03363853320479393,3.328490492027007e-08
2291196,0,192.36245727539062,-86.26268005371094,0.033640097826719284,7.431709827836991e-08
2291197,0,192.36245727539062,-86.26268005371094,0.033641472458839417,1.4238737195525648e-07
2291198,0,192.36245727539062,-86.26268005371094,0.03364292159676552,4.4986103090800734e-08
2291199,0,192.36245727539062,-86.26268005371094,0.033644333481788635,7.290898254487928e-08
2291200,0,192.36245727539062,-86.26268005371094,0.03364574536681175,1.0153714262023394e-07
2291201,0,192.36245727539062,-86.26268005371094,0.033647000789642334,2.6981541211744385e-08
2291202,0,192.36245727539062,-86.26268005371094,0.03364814817905426,5.298340466316581e-08
2291203,0,192.36245727539062,-86.26268005371094,0.033649176359176636,8.079517021348893e-08
