ts,agent_id,x,y,z,v
19088,0,192.36241149902344,-86.26268005371094,0.5393258333206177,0.0
19089,0,192.36241149902344,-86.26268005371094,0.4919061064720154,0.0
19090,0,192.36241149902344,-86.26268005371094,0.4383743107318878,0.0
19091,0,192.36241149902344,-86.26268005371094,0.3787320554256439,0.0
19092,0,192.36241149902344,-86.26268005371094,0.31298086047172546,0.0
19093,0,192.36241149902344,-86.26268005371094,0.24112220108509064,0.0
19094,0,192.36241149902344,-86.26268005371094,0.16315768659114838,0.0
19095,0,192.36241149902344,-86.26268005371094,0.08290393650531769,0.0
19096,0,192.36241149902344,-86.26268005371094,0.026514854282140732,3.675657029223591e-08
19097,0,192.36241149902344,-86.26268005371094,-0.008726844564080238,8.49606469369267e-08
19098,0,192.36241149902344,-86.26268005371094,-0.029134521260857582,4.3821551614456036e-08
19099,0,192.36241149902344,-86.26268005371094,-0.03932075574994087,8.654870890277313e-08
19100,0,192.36241149902344,-86.26268005371094,-0.041076697409152985,0.00028600470900227775
19101,0,192.36244201660156,-86.26265716552734,-0.03865550830960274,0.0011606729179721288
19102,0,192.36241149902344,-86.26264190673828,-0.034043312072753906,0.0004840485888343574
19103,0,192.36241149902344,-86.26263427734375,-0.028247259557247162,0.00013388632147942728
19104,0,192.36241149902344,-86.26263427734375,-0.02195255272090435,4.49139680987917e-05
19105,0,192.36241149902344,-86.26263427734375,-0.015612220391631126,0.00012746884486583516
19106,0,192.36241149902344,-86.26263427734375,-0.009513778612017632,0.00016183831806341366
19107,0,192.36244201660156,-86.26264190673828,-0.003827972337603569,0.00016968996373300174
19108,0,192.36244201660156,-86.26264190673828,0.0013550185831263661,0.00016457747749274143
19109,0,192.36244201660156,-86.26264190673828,0.005999984685331583,0.0001529007896098749
19110,0,192.36244201660156,-86.26265716552734,0.01010765042155981,0.00013923612356791552
19111,0,192.36244201660156,-86.26265716552734,0.013701362535357475,0.00012439476952053004
19112,0,192.36244201660156,-86.26265716552734,0.016817854717373848,0.00011078915069185405
19113,0,192.36245727539062,-86.26266479492188,0.01950054056942463,9.795765316583084e-05
19114,0,192.36245727539062,-86.26266479492188,0.021795349195599556,8.601981882020145e-05
19115,0,192.36245727539062,-86.26266479492188,0.023747749626636505,7.504535917503495e-05
19116,0,192.36245727539062,-86.26266479492188,0.02540103904902935,6.561461878406404e-05
19117,0,192.36245727539062,-86.2626724243164,0.026795310899615288,5.7060892322901305e-05
19118,0,192.36245727539062,-86.2626724243164,0.02796676568686962,5.0129956203845197e-05
19119,0,192.36245727539062,-86.2626724243164,0.028947867453098297,4.3583013934466813e-05
19120,0,192.36245727539062,-86.2626724243164,0.0297671128064394,3.852411148704282e-05
19121,0,192.36245727539062,-86.2626724243164,0.030449332669377327,3.3450668434993195e-05
19122,0,192.36245727539062,-86.2626724243164,0.03101608157157898,2.916381394776721e-05
19123,0,192.36245727539062,-86.2626724243164,0.03148593753576279,2.5452762187730515e-05
19124,0,192.36245727539062,-86.2626724243164,0.031874656677246094,2.2121283660209285e-05
19125,0,192.36245727539062,-86.2626724243164,0.03219558671116829,1.862380017567894e-05
19126,0,192.36245727539062,-86.2626724243164,0.03246017545461655,1.6300627812500307e-05
19127,0,192.36245727539062,-86.2626724243164,0.03267795592546463,1.4066038744171322e-05
19128,0,192.36245727539062,-86.2626724243164,0.032856862992048264,1.2510553618306408e-05
19129,0,192.36245727539062,-86.2626724243164,0.033003728836774826,1.0756885899366594e-05
19130,0,192.36245727539062,-86.2626724243164,0.033124085515737534,9.382096276047184e-06
19131,0,192.36245727539062,-86.2626724243164,0.033222541213035583,8.330823791711194e-06
19132,0,192.36245727539062,-86.2626724243164,0.033303145319223404,6.613835925119958e-06
19133,0,192.36245727539062,-86.2626724243164,0.033368948847055435,5.7150887251535825e-06
19134,0,192.36245727539062,-86.2626724243164,0.03342258557677269,5.036907941126855e-06
19135,0,192.36245727539062,-86.26268005371094,0.033466413617134094,4.497746445136286e-06
19136,0,192.36245727539062,-86.26268005371094,0.0334714874625206,4.072717887725679e-07
19137,0,192.36245727539062,-86.26268005371094,0.03348476439714432,3.143807045471191e-07
19138,0,192.36245727539062,-86.26268005371094,0.03350048139691353,3.8111219958136507e-07
19139,0,192.36245727539062,-86.26268005371094,0.03351699933409691,4.1266006572386675e-07
19140,0,192.36245727539062,-86.26268005371094,0.033533286303281784,4.652476172875705e-07
