ts,agent_id,throttle,steer,brake
19088,0,0.8999999761581421,-0.007850321009755135,0.0
19089,0,0.8999999761581421,-0.0004827080701943487,0.0
19090,0,0.8999999761581421,-0.006160247605293989,0.0
19091,0,0.8999999761581421,-0.0006762595730833709,0.0
19092,0,0.8999999761581421,0.0005365082761272788,0.0
19093,0,0.8999999761581421,-0.002354196272790432,0.0
19094,0,0.8999999761581421,-0.0014409648720175028,0.0
19095,0,0.8999999761581421,0.002118611941114068,0.0
19096,0,0.8999999761581421,0.0009208338451571763,0.0
19097,0,0.8999999761581421,0.0018211746355518699,0.0
19098,0,0.8999999761581421,0.0023997011594474316,0.0
19099,0,0.8999999761581421,0.0013632563641294837,0.0
19100,0,0.8999999761581421,0.0018986202776432037,0.0
19101,0,0.8999999761581421,0.002310801763087511,0.0
19102,0,0.8999999761581421,0.0036588755901902914,0.0
19103,0,0.8999999761581421,0.0012840240960940719,0.0
19104,0,0.8999999761581421,0.0012502894969657063,0.0
19105,0,0.8999999761581421,0.001884913188405335,0.0
19106,0,0.8999999761581421,0.002012255834415555,0.0
19107,0,0.8999999761581421,0.002598043531179428,0.0
19108,0,0.8999999761581421,0.0023864067625254393,0.0
19109,0,0.8999999761581421,0.002914468292146921,0.0
19110,0,0.8999999761581421,0.002638145349919796,0.0
19111,0,0.8999999761581421,0.00275088706985116,0.0
19112,0,0.8999999761581421,0.0027925234753638506,0.0
19113,0,0.8999999761581421,0.0034531601704657078,0.0
19114,0,0.8999999761581421,0.002866151975467801,0.0
19115,0,0.8999999761581421,0.0028991240542382,0.0
19116,0,0.8999999761581421,0.002867985051125288,0.0
19117,0,0.8999999761581421,0.002974045928567648,0.0
19118,0,0.8999999761581421,0.0038275287952274084,0.0
19119,0,0.8999999761581421,0.002652049995958805,0.0
19120,0,0.8999999761581421,0.0032423001248389482,0.0
19121,0,0.8999999761581421,0.002932176226750016,0.0
19122,0,0.8999999761581421,0.0030029593035578728,0.0
19123,0,0.8999999761581421,0.003170314012095332,0.0
19124,0,0.8999999761581421,0.0036006937734782696,0.0
19125,0,0.8999999761581421,0.0028685908764600754,0.0
19126,0,0.8999999761581421,0.003396403044462204,0.0
19127,0,0.8999999761581421,0.0027221604250371456,0.0
19128,0,0.8999999761581421,0.003152704332023859,0.0
19129,0,0.8999999761581421,0.0029032828751951456,0.0
19130,0,0.8999999761581421,0.002620914252474904,0.0
19131,0,0.8999999761581421,0.0024695389438420534,0.0
19132,0,0.8999999761581421,0.0031376793049275875,0.0
19133,0,0.8999999761581421,0.00333051267080009,0.0
19134,0,0.8999999761581421,0.00388456042855978,0.0
19135,0,0.8999999761581421,0.003560715587809682,0.0
19136,0,0.8999999761581421,0.0032272913958877325,0.0
19137,0,0.8999999761581421,0.003783618798479438,0.0
19138,0,0.8999999761581421,0.0038942722603678703,0.0
19139,0,0.8999999761581421,0.0032223835587501526,0.0
19140,0,0.8999999761581421,0.0032985445577651262,0.0
19141,0,0.8999999761581421,0.0031650271266698837,0.0
19142,0,0.8999999761581421,0.0035859972704201937,0.0
19143,0,0.8999999761581421,0.0037429535295814276,0.0
19144,0,0.8999999761581421,0.003580197226256132,0.0
19145,0,0.8999999761581421,0.003146006492897868,0.0
19146,0,0.8999999761581421,0.00375794293358922,0.0
19147,0,0.8999999761581421,0.00288759614340961,0.0
19148,0,0.8999999761581421,0.0029328945092856884,0.0
19149,0,0.8999999761581421,0.003510155249387026,0.0
19150,0,0.8999999761581421,0.0031109789852052927,0.0
19151,0,0.8999999761581421,0.003444885602220893,0.0
19152,0,0.8999999761581421,0.003709221025928855,0.0
19153,0,0.8999999761581421,0.0032131983898580074,0.0
19154,0,0.8999999761581421,0.003036579815670848,0.0
19155,0,0.8999999761581421,0.0026741826441138983,0.0
19156,0,0.8999999761581421,0.0032273256219923496,0.0
19157,0,0.8999999761581421,0.0027447969187051058,0.0
19158,0,0.8999999761581421,0.0031817113049328327,0.0
19159,0,0.8999999761581421,0.0029656041879206896,0.0
19160,0,0.8999999761581421,0.00300390156917274,0.0
19161,0,0.8999999761581421,0.0030710878781974316,0.0
19162,0,0.8999999761581421,0.002824085531756282,0.0
19163,0,0.8999999761581421,0.0029312041588127613,0.0
19164,0,0.8999999761581421,0.0030170767568051815,0.0
19165,0,0.8999999761581421,0.003164521884173155,0.0
19166,0,0.8999999761581421,0.0032074740156531334,0.0
19167,0,0.8999999761581421,0.0031925314106047153,0.0
19168,0,0.8999999761581421,0.003099310677498579,0.0
19169,0,0.8999999761581421,0.0030923851300030947,0.0
19170,0,0.8999999761581421,0.0030191997066140175,0.0
19171,0,0.8999999761581421,0.0029368263203650713,0.0
19172,0,0.8999999761581421,0.00326666166074574,0.0
19173,0,0.8999999761581421,0.0031117061153054237,0.0
19174,0,0.8999999761581421,0.003977091051638126,0.0
19175,0,0.8999999761581421,0.0029711052775382996,0.0
19176,0,0.8999999761581421,0.0032979368697851896,0.0
19177,0,0.8999999761581421,0.0032622506842017174,0.0
19178,0,0.8999999761581421,0.0033545976039022207,0.0
19179,0,0.8999999761581421,0.0027748113498091698,0.0
19180,0,0.8999999761581421,0.0028673901688307524,0.0
19181,0,0.8999999761581421,0.003038812428712845,0.0
19182,0,0.8999999761581421,0.0038496283814311028,0.0
19183,0,0.8999999761581421,0.0032448507845401764,0.0
19184,0,0.8999999761581421,0.002974662696942687,0.0
19185,0,0.8999999761581421,0.003451569238677621,0.0
19186,0,0.8999999761581421,0.0029026952106505632,0.0
19187,0,0.8999999761581421,0.0031549681443721056,0.0
19188,0,0.8999999761581421,0.003284135600551963,0.0
19189,0,0.8999999761581421,0.002943122759461403,0.0
19190,0,0.8999999761581421,0.0026931052561849356,0.0
19191,0,0.8999999761581421,0.0029600318521261215,0.0
19192,0,0.8999999761581421,0.0030508774798363447,0.0
19193,0,0.8999999761581421,0.002997133880853653,0.0
19194,0,0.8999999761581421,0.003206076566129923,0.0
19195,0,0.8999999761581421,0.002930531045421958,0.0
19196,0,0.8999999761581421,0.002730279928073287,0.0
19197,0,0.8999999761581421,0.0029235954862087965,0.0
19198,0,0.8999999761581421,0.0025652325712144375,0.0
19199,0,0.8999999761581421,0.003052017418667674,0.0
19200,0,0.8999999761581421,0.002405051840469241,0.0
19201,0,0.8999999761581421,0.0024743014946579933,0.0
19202,0,0.8999999761581421,0.002357358578592539,0.0
19203,0,0.8999999761581421,0.001695197424851358,0.0
19204,0,0.8999999761581421,0.002067605033516884,0.0
19205,0,0.8999999761581421,0.0012645754031836987,0.0
19206,0,0.8999999761581421,0.001625831238925457,0.0
19207,0,0.8999999761581421,0.0001691553188720718,0.0
19208,0,0.8999999761581421,-0.0010551632149145007,0.0
19209,0,0.8999999761581421,-0.0015716891502961516,0.0
19210,0,0.8999999761581421,-0.0010291757062077522,0.0
19211,0,0.8999999761581421,-0.0018483445746824145,0.0
19212,0,0.8999999761581421,-0.000833712809253484,0.0
19213,0,0.8999999761581421,-0.001509299618192017,0.0
19214,0,0.8999999761581421,-0.002347144763916731,0.0
19215,0,0.8999999761581421,-0.0012166971573606133,0.0
19216,0,0.8999999761581421,-0.0007738547283224761,0.0
19217,0,0.8999999761581421,-0.0006498782895505428,0.0
19218,0,0.8999999761581421,-0.0017338962061330676,0.0
19219,0,0.8999999761581421,-0.0019621027167886496,0.0
19220,0,0.8999999761581421,-0.0013446123339235783,0.0
19221,0,0.8999999761581421,-0.0014503095299005508,0.0
19222,0,0.8999999761581421,-0.0009317018557339907,0.0
19223,0,0.8999999761581421,0.0001904356322484091,0.0
19224,0,0.8999999761581421,8.199499279726297e-05,0.0
19225,0,0.8999999761581421,0.00016556236369069666,0.0
19226,0,0.8999999761581421,-0.0002017580991378054,0.0
19227,0,0.8999999761581421,-0.0008634938858449459,0.0
19228,0,0.8999999761581421,0.0005937468959018588,0.0
19229,0,0.8999999761581421,8.010103920241818e-05,0.0
19230,0,0.8999999761581421,0.0013288260670378804,0.0
19231,0,0.8999999761581421,-0.0014768746914342046,0.0
19232,0,0.8999999761581421,-0.0025400007143616676,0.0
19233,0,0.8999999761581421,-0.00024281749210786074,0.0
19234,0,0.8999999761581421,0.0024622646160423756,0.0
19235,0,0.8999999761581421,0.0006855745450593531,0.0
19236,0,0.8999999761581421,0.0026379157789051533,0.0
19237,0,0.8999999761581421,0.0016526111867278814,0.0
19238,0,0.8999999761581421,0.0016755791148170829,0.0
19239,0,0.8999999761581421,0.0017375730676576495,0.0
19240,0,0.8999999761581421,0.0011815758189186454,0.0
19241,0,0.8999999761581421,0.0007924300152808428,0.0
19242,0,0.8999999761581421,0.0008633615216240287,0.0
19243,0,0.8999999761581421,0.0012513959081843495,0.0
19244,0,0.8999999761581421,0.0011086749145761132,0.0
19245,0,0.8999999761581421,0.0005030704778619111,0.0
19246,0,0.8999999761581421,0.00039492297219112515,0.0
19247,0,0.8999999761581421,6.753349589416757e-05,0.0
19248,0,0.8999999761581421,-4.9972797569353133e-05,0.0
19249,0,0.8999999761581421,-0.0010827998630702496,0.0
19250,0,0.8999999761581421,-0.0025732694193720818,0.0
19251,0,0.8999999761581421,-0.002589161042124033,0.0
19252,0,0.8999999761581421,-0.0019183838739991188,0.0
19253,0,0.8999999761581421,-0.0019046480301767588,0.0
19254,0,0.8999999761581421,-0.0008680885657668114,0.0
19255,0,0.8999999761581421,-0.0007555042975582182,0.0
19256,0,0.8999999761581421,-0.002115551382303238,0.0
19257,0,0.8999999761581421,-0.0024367524310946465,0.0
19258,0,0.8999999761581421,-0.0025318486150354147,0.0
19259,0,0.8999999761581421,-0.0016003190539777279,0.0
19260,0,0.8999999761581421,-0.001153711462393403,0.0
19261,0,0.8999999761581421,-0.0006489874795079231,0.0
19262,0,0.8999999761581421,7.155903585953638e-05,0.0
19263,0,0.8999999761581421,-0.0002907810849137604,0.0
19264,0,0.8999999761581421,-0.00017452840984333307,0.0
19265,0,0.8999999761581421,0.0008708036039024591,0.0
19266,0,0.8999999761581421,0.001798556768335402,0.0
19267,0,0.8999999761581421,0.0020398942288011312,0.0
19268,0,0.8311562538146973,0.0035164786968380213,0.0
19269,0,0.7812471389770508,0.003431849880144,0.0
19270,0,0.6405965089797974,0.0037056906148791313,0.0
19271,0,0.48949092626571655,0.004177951253950596,0.0
19272,0,0.5888205170631409,0.0025419218000024557,0.0
19273,0,0.5851931571960449,0.002916729776188731,0.0
