ts,agent_id,throttle,steer,brake
2303815,0,0.8999999761581421,-0.006526506971567869,0.0
2303816,0,0.8999999761581421,-0.0018988823285326362,0.0
2303817,0,0.8999999761581421,-0.005341453477740288,0.0
2303818,0,0.8999999761581421,-0.0018294417532160878,0.0
2303819,0,0.8999999761581421,-0.00020541675621643662,0.0
2303820,0,0.8999999761581421,-0.0019327251939103007,0.0
2303821,0,0.8999999761581421,-0.0023558801040053368,0.0
2303822,0,0.8999999761581421,0.0022780299186706543,0.0
2303823,0,0.8999999761581421,0.0020486987195909023,0.0
2303824,0,0.8999999761581421,0.002643280429765582,0.0
2303825,0,0.8999999761581421,0.0024771185126155615,0.0
2303826,0,0.8999999761581421,0.002053354401141405,0.0
2303827,0,0.8999999761581421,0.0029434512834995985,0.0
2303828,0,0.8999999761581421,0.0024494717363268137,0.0
2303829,0,0.8999999761581421,0.0028503434732556343,0.0
2303830,0,0.8999999761581421,0.0025380169972777367,0.0
2303831,0,0.8999999761581421,0.0023751959670335054,0.0
2303832,0,0.8999999761581421,0.002744027180597186,0.0
2303833,0,0.8999999761581421,0.002151564694941044,0.0
2303834,0,0.8999999761581421,0.003089054487645626,0.0
2303835,0,0.8999999761581421,0.001935018110089004,0.0
2303836,0,0.8999999761581421,0.00301735638640821,0.0
2303837,0,0.8999999761581421,0.0031133827287703753,0.0
2303838,0,0.8999999761581421,0.0026976086664944887,0.0
2303839,0,0.8999999761581421,0.002267654752358794,0.0
2303840,0,0.8999999761581421,0.0031523415818810463,0.0
2303841,0,0.8999999761581421,0.002617195714265108,0.0
2303842,0,0.8999999761581421,0.0027058995328843594,0.0
2303843,0,0.8999999761581421,0.0029085022397339344,0.0
2303844,0,0.8999999761581421,0.0029261664021760225,0.0
2303845,0,0.8999999761581421,0.003437949111685157,0.0
2303846,0,0.8999999761581421,0.00310302316211164,0.0
2303847,0,0.8999999761581421,0.002642465755343437,0.0
2303848,0,0.8999999761581421,0.0030486879404634237,0.0
2303849,0,0.8999999761581421,0.002777267014607787,0.0
2303850,0,0.8999999761581421,0.003217459423467517,0.0
2303851,0,0.8999999761581421,0.0021859153639525175,0.0
