ts,agent_id,throttle,steer,brake
16328,0,0.8999999761581421,-0.010397052392363548,0.0
16329,0,0.8999999761581421,-0.0004411278641782701,0.0
16330,0,0.8999999761581421,-0.011426737532019615,0.0
16331,0,0.8999999761581421,-0.0048147933557629585,0.0
16332,0,0.8999999761581421,0.0006895073456689715,0.0
16333,0,0.8999999761581421,-0.002211668761447072,0.0
16334,0,0.8999999761581421,0.0005702839116565883,0.0
16335,0,0.8999999761581421,0.002746839774772525,0.0
16336,0,0.8999999761581421,0.0026328107342123985,0.0
16337,0,0.8999999761581421,0.0024678981862962246,0.0
16338,0,0.8999999761581421,0.00248431577347219,0.0
16339,0,0.8999999761581421,0.0028962723445147276,0.0
16340,0,0.8999999761581421,0.0028332178480923176,0.0
16341,0,0.8999999761581421,0.002789849881082773,0.0
16342,0,0.8999999761581421,0.0028221788816154003,0.0
16343,0,0.8999999761581421,0.002767344703897834,0.0
16344,0,0.8999999761581421,0.0030149812810122967,0.0
16345,0,0.8999999761581421,0.0030902251601219177,0.0
16346,0,0.8999999761581421,0.0033460608683526516,0.0
16347,0,0.8999999761581421,0.003363268217071891,0.0
16348,0,0.8999999761581421,0.003379341447725892,0.0
16349,0,0.8999999761581421,0.003262392245233059,0.0
16350,0,0.8999999761581421,0.003324180841445923,0.0
16351,0,0.8999999761581421,0.0033239356707781553,0.0
16352,0,0.8999999761581421,0.003146896604448557,0.0
16353,0,0.8999999761581421,0.003121046582236886,0.0
16354,0,0.8999999761581421,0.003215033793821931,0.0
16355,0,0.8999999761581421,0.003207223955541849,0.0
16356,0,0.8999999761581421,0.00306313787586987,0.0
16357,0,0.8999999761581421,0.003012383356690407,0.0
16358,0,0.8999999761581421,0.003212565556168556,0.0
16359,0,0.8999999761581421,0.002975198905915022,0.0
16360,0,0.8999999761581421,0.0028282925486564636,0.0
16361,0,0.8999999761581421,0.00285744690336287,0.0
16362,0,0.8999999761581421,0.0027659402694553137,0.0
16363,0,0.8999999761581421,0.0027635095175355673,0.0
16364,0,0.8999999761581421,0.0025124994572252035,0.0
16365,0,0.8999999761581421,0.0028179094661027193,0.0
16366,0,0.8999999761581421,0.00296480068936944,0.0
16367,0,0.8999999761581421,0.0026923224795609713,0.0
16368,0,0.8999999761581421,0.002973480150103569,0.0
16369,0,0.8999999761581421,0.0029404619708657265,0.0
16370,0,0.8999999761581421,0.002895137993618846,0.0
16371,0,0.8999999761581421,0.0030034761875867844,0.0
16372,0,0.8999999761581421,0.0029355541337281466,0.0
16373,0,0.8999999761581421,0.0032062416430562735,0.0
16374,0,0.8999999761581421,0.003137921215966344,0.0
16375,0,0.8999999761581421,0.0031331870704889297,0.0
16376,0,0.8999999761581421,0.003237163880839944,0.0
16377,0,0.8999999761581421,0.003229681868106127,0.0
16378,0,0.8999999761581421,0.0032267237547785044,0.0
16379,0,0.8999999761581421,0.0032165851444005966,0.0
16380,0,0.8999999761581421,0.00327982846647501,0.0
16381,0,0.8999999761581421,0.0032347277738153934,0.0
16382,0,0.8999999761581421,0.0032242676243185997,0.0
16383,0,0.8999999761581421,0.0030954659450799227,0.0
16384,0,0.8999999761581421,0.003137982450425625,0.0
16385,0,0.8999999761581421,0.0029873482417315245,0.0
16386,0,0.8999999761581421,0.002930952236056328,0.0
16387,0,0.8999999761581421,0.003106465330347419,0.0
16388,0,0.8999999761581421,0.0029413739684969187,0.0
16389,0,0.8999999761581421,0.0029891852755099535,0.0
16390,0,0.8999999761581421,0.0030181067995727062,0.0
16391,0,0.8999999761581421,0.002945688320323825,0.0
16392,0,0.8999999761581421,0.0028676819056272507,0.0
16393,0,0.8999999761581421,0.002889118855819106,0.0
16394,0,0.8999999761581421,0.002887990325689316,0.0
16395,0,0.8999999761581421,0.0028500985354185104,0.0
16396,0,0.8999999761581421,0.0027923095040023327,0.0
16397,0,0.8999999761581421,0.0028282334096729755,0.0
16398,0,0.8999999761581421,0.0028751723002642393,0.0
16399,0,0.8999999761581421,0.0026537987869232893,0.0
16400,0,0.8999999761581421,0.002841707319021225,0.0
16401,0,0.8999999761581421,0.0028373971581459045,0.0
