ts,agent_id,x,y,z,v
2296647,0,192.36241149902344,-86.26268005371094,0.5393258333206177,0.0
2296648,0,192.36241149902344,-86.26268005371094,0.4919061064720154,0.0
2296649,0,192.36241149902344,-86.26268005371094,0.4383743107318878,0.0
2296650,0,192.36241149902344,-86.26268005371094,0.3787320554256439,0.0
2296651,0,192.36241149902344,-86.26268005371094,0.31298086047172546,0.0
2296652,0,192.36241149902344,-86.26268005371094,0.24112220108509064,0.0
2296653,0,192.36241149902344,-86.26268005371094,0.16315768659114838,0.0
2296654,0,192.36241149902344,-86.26268005371094,0.08290393650531769,0.0
2296655,0,192.36241149902344,-86.26268005371094,0.026514854282140732,3.6625105177474084e-08
2296656,0,192.36241149902344,-86.26268005371094,-0.008726844564080238,8.498416531761645e-08
2296657,0,192.36241149902344,-86.26268005371094,-0.029134521260857582,4.064183176147775e-08
2296658,0,192.36241149902344,-86.26268005371094,-0.03932075574994087,8.341374632723419e-08
2296659,0,192.36241149902344,-86.26268005371094,-0.04107673466205597,0.000285993931648371
2296660,0,192.36244201660156,-86.26265716552734,-0.03865554556250572,0.0011592738450532942
2296661,0,192.36241149902344,-86.26264190673828,-0.03404334932565689,0.0004834967294437421
2296662,0,192.36241149902344,-86.26263427734375,-0.028247259557247162,0.00013372842791353211
2296663,0,192.36241149902344,-86.26263427734375,-0.02195255272090435,4.4851873259847234e-05
2296664,0,192.36241149902344,-86.26263427734375,-0.015612220391631126,0.00012739429232267572
2296665,0,192.36241149902344,-86.26263427734375,-0.009513778612017632,0.00016083070519341212
2296666,0,192.36244201660156,-86.26264190673828,-0.003827972337603569,0.0001695593016266688
2296667,0,192.36244201660156,-86.26264190673828,0.0013550185831263661,0.0001643010964598928
2296668,0,192.36244201660156,-86.26264190673828,0.006000022869557142,0.00015263450450241452
2296669,0,192.36244201660156,-86.26265716552734,0.01010768860578537,0.00013908369715104834
2296670,0,192.36244201660156,-86.26265716552734,0.013701400719583035,0.00012404890916209706
